time;logger;level;database;threadid;message;exception
2018-06-12 20:32:19.3591;Raven.Storage.Esent.TransactionalStorage;Info;RavenDBFirstSteps;30;"Esent Settings:
  MaxVerPages      = 8192
  CacheSizeMax     = 262144
  DatabasePageSize = 4096";
2018-06-12 20:32:19.2966;Raven.Database.Server.WebApi.RequestManager;Debug;;34;Receive Request #   1: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-12 20:32:21.6652;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;30;Reading index definitions from disk...;
2018-06-12 20:32:22.3735;Raven.Database.Linq.QueryParsingUtils;Debug;RavenDBFirstSteps;30;Definition for index Index_Raven_DocumentsByEntityName in database RavenDBFirstSteps was found in compiled cache on disk (at D:\GitHub\RavenDB\packages\RavenDB.Server.3.5.5\tools\CompiledIndexCache\) and loaded to assembly;
2018-06-12 20:32:22.3892;Raven.Database.Storage.IndexDefinitionStorage;Info;RavenDBFirstSteps;30;"New index Raven/DocumentsByEntityName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Raven_DocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_DocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
select new 
{ 
    Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""], 
    LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""],
    LastModifiedTicks = ((DateTime)doc[""""@metadata""""][""""Last-Modified""""]).Ticks 
};"";
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			select new {
				Tag = doc[""@metadata""][""Raven-Entity-Name""],
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				LastModifiedTicks = ((DateTime)doc[""@metadata""][""Last-Modified""]).Ticks,
				__document_id = doc.__document_id
			});
		this.AddField(""Tag"");
		this.AddField(""LastModified"");
		this.AddField(""LastModifiedTicks"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Ticks"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Ticks"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Raven_DocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_DocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
select new 
{ 
    Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""], 
    LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""],
    LastModifiedTicks = ((DateTime)doc[""""@metadata""""][""""Last-Modified""""]).Ticks 
};"";
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			select new {
				Tag = doc[""@metadata""][""Raven-Entity-Name""],
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				LastModifiedTicks = ((DateTime)doc[""@metadata""][""Last-Modified""]).Ticks,
				__document_id = doc.__document_id
			});
		this.AddField(""Tag"");
		this.AddField(""LastModified"");
		this.AddField(""LastModifiedTicks"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Ticks"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Ticks"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
";
2018-06-12 20:32:22.3892;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;30;Read 1 index definitions;
2018-06-12 20:32:22.3892;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;30;Reading transformer definitions from disk...;
2018-06-12 20:32:22.3892;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;30;Read 0 transform definitions;
2018-06-12 20:32:22.3892;Raven.Database.Indexing.IndexStorage;Debug;RavenDBFirstSteps;30;Start opening indexes. There are 1 indexes that need to be loaded;
2018-06-12 20:32:22.3892;Raven.Database.Indexing.IndexStorage.Startup;Debug;RavenDBFirstSteps;30;Loading saved index Raven/DocumentsByEntityName;
2018-06-12 20:32:22.4517;Raven.Database.Indexing.Index.Indexing;Debug;RavenDBFirstSteps;30;Creating index for Raven/DocumentsByEntityName;
2018-06-12 20:32:22.5741;Raven.Database.Indexing.IndexStorage.Startup;Debug;RavenDBFirstSteps;30;1/1 indexes loaded;
2018-06-12 20:32:22.5897;Raven.Database.Indexing.IndexStorage;Debug;RavenDBFirstSteps;30;Index storage initialized. All indexes have been opened.;
2018-06-12 20:32:22.5897;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'Raven/Backup/Status' was not found;
2018-06-12 20:32:22.5897;Raven.Database.Actions.LastCollectionEtags;Debug;RavenDBFirstSteps;30;Starting to initialize last collection etags based on indexes ...;
2018-06-12 20:32:22.5897;Raven.Database.DocumentDatabase;Debug;RavenDBFirstSteps;30;Finish loading the following database: RavenDBFirstSteps;
2018-06-12 20:32:22.5897;Raven.Database.Indexing.WorkContext;Debug;;39;No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work;
2018-06-12 20:32:22.6053;Raven.Database.Indexing.IndexingExecuter;Debug;;38;No tasks to execute were found!;
2018-06-12 20:32:22.6053;Raven.Database.Indexing.IndexingExecuter;Debug;;38;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-12 20:32:22.6053;Raven.Database.Indexing.WorkContext;Debug;;38;No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work;
2018-06-12 20:32:23.0910;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;30;Issuing query on index Raven/DocumentsByEntityName for: Tag:Students;
2018-06-12 20:32:23.1757;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'students/161' was found, etag: 01000000-0000-0007-0000-00000000000C;
2018-06-12 20:32:23.1913;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'students/193' was found, etag: 01000000-0000-0007-0000-00000000000E;
2018-06-12 20:32:23.1913;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'students/65' was found, etag: 01000000-0000-0008-0000-000000000001;
2018-06-12 20:32:23.1913;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'students/129' was found, etag: 01000000-0000-0008-0000-000000000003;
2018-06-12 20:32:23.1913;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'students/97' was found, etag: 01000000-0000-0008-0000-000000000009;
2018-06-12 20:32:23.1913;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;30;Document with key 'students/257' was found, etag: 01000000-0000-0008-0000-00000000000D;
2018-06-12 20:32:23.2069;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;30;"	Query: Tag:Students
	Time: 336 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:
";
2018-06-12 20:32:23.2538;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;30;Request #   1: GET     - 3,947 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-12 20:32:23.2538;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;30;"	Query: Tag:Students
	Time: 336 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:";
2018-06-12 20:32:23.6080;Raven.Database.Server.WebApi.RequestManager;Debug;;37;Receive Request #   2: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-12 20:32:23.6236;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;37;Issuing query on index Raven/DocumentsByEntityName for: Tag:Przedmiots;
2018-06-12 20:32:23.6236;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'przedmiots/161' was found, etag: 01000000-0000-0005-0000-000000000008;
2018-06-12 20:32:23.6236;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'przedmiots/129' was found, etag: 01000000-0000-0008-0000-00000000001A;
2018-06-12 20:32:23.6236;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;37;"	Query: Tag:Przedmiots
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
";
2018-06-12 20:32:23.6236;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;37;Request #   2: GET     -     4 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-12 20:32:23.6236;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;37;"	Query: Tag:Przedmiots
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:";
2018-06-12 20:32:23.6392;Raven.Database.Server.WebApi.RequestManager;Debug;;37;Receive Request #   3: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Ocenies?&pageSize=128;
2018-06-12 20:32:23.6392;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;37;Issuing query on index Raven/DocumentsByEntityName for: Tag:Ocenies;
2018-06-12 20:32:23.6392;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'ocenies/129' was found, etag: 01000000-0000-0004-0000-000000000014;
2018-06-12 20:32:23.6392;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'ocenies/161' was found, etag: 01000000-0000-0005-0000-00000000000A;
2018-06-12 20:32:23.6392;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'ocenies/193' was found, etag: 01000000-0000-0007-0000-000000000002;
2018-06-12 20:32:23.6392;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'ocenies/225' was found, etag: 01000000-0000-0007-0000-000000000004;
2018-06-12 20:32:23.6392;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'ocenies/257' was found, etag: 01000000-0000-0007-0000-000000000006;
2018-06-12 20:32:23.6392;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;37;Document with key 'ocenies/289' was found, etag: 01000000-0000-0008-0000-000000000019;
2018-06-12 20:32:23.6392;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;37;"	Query: Tag:Ocenies
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:
";
2018-06-12 20:32:23.6392;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;37;Request #   3: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Ocenies?&pageSize=128;
2018-06-12 20:32:23.6392;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;37;"	Query: Tag:Ocenies
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:";
2018-06-12 20:32:23.6705;Raven.Database.Server.WebApi.RequestManager;Debug;;40;Receive Request #   4: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-12 20:32:23.6705;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;40;Issuing query on index Raven/DocumentsByEntityName for: Tag:Students;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/161' was found, etag: 01000000-0000-0007-0000-00000000000C;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/193' was found, etag: 01000000-0000-0007-0000-00000000000E;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/65' was found, etag: 01000000-0000-0008-0000-000000000001;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/129' was found, etag: 01000000-0000-0008-0000-000000000003;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/97' was found, etag: 01000000-0000-0008-0000-000000000009;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/257' was found, etag: 01000000-0000-0008-0000-00000000000D;
2018-06-12 20:32:23.6705;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;40;"	Query: Tag:Students
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:
";
2018-06-12 20:32:23.6705;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;40;Request #   4: GET     -     3 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-12 20:32:23.6705;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;40;"	Query: Tag:Students
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:";
2018-06-12 20:32:23.6705;Raven.Database.Server.WebApi.RequestManager;Debug;;40;Receive Request #   5: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-12 20:32:23.6705;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;40;Issuing query on index Raven/DocumentsByEntityName for: Tag:Students;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/161' was found, etag: 01000000-0000-0007-0000-00000000000C;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/193' was found, etag: 01000000-0000-0007-0000-00000000000E;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/65' was found, etag: 01000000-0000-0008-0000-000000000001;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/129' was found, etag: 01000000-0000-0008-0000-000000000003;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/97' was found, etag: 01000000-0000-0008-0000-000000000009;
2018-06-12 20:32:23.6705;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'students/257' was found, etag: 01000000-0000-0008-0000-00000000000D;
2018-06-12 20:32:23.6705;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;40;"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:
";
2018-06-12 20:32:23.6705;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;40;Request #   5: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-12 20:32:23.6705;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;40;"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 6 returned out of 6 total.
	Timing:";
2018-06-12 20:32:23.6926;Raven.Database.Server.WebApi.RequestManager;Debug;;40;Receive Request #   6: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-12 20:32:23.6926;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;40;Issuing query on index Raven/DocumentsByEntityName for: Tag:Przedmiots;
2018-06-12 20:32:23.6926;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'przedmiots/161' was found, etag: 01000000-0000-0005-0000-000000000008;
2018-06-12 20:32:23.6926;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'przedmiots/129' was found, etag: 01000000-0000-0008-0000-00000000001A;
2018-06-12 20:32:23.6926;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;40;"	Query: Tag:Przedmiots
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
";
2018-06-12 20:32:23.6926;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;40;Request #   6: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-12 20:32:23.6926;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;40;"	Query: Tag:Przedmiots
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:";
2018-06-12 20:32:23.7082;Raven.Database.Server.WebApi.RequestManager;Debug;;40;Receive Request #   7: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Ocenies?&pageSize=128;
2018-06-12 20:32:23.7082;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;40;Issuing query on index Raven/DocumentsByEntityName for: Tag:Ocenies;
2018-06-12 20:32:23.7082;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'ocenies/129' was found, etag: 01000000-0000-0004-0000-000000000014;
2018-06-12 20:32:23.7082;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'ocenies/161' was found, etag: 01000000-0000-0005-0000-00000000000A;
2018-06-12 20:32:23.7082;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'ocenies/193' was found, etag: 01000000-0000-0007-0000-000000000002;
2018-06-12 20:32:23.7082;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;40;Document with key 'ocenies/225' was found, etag: 01000000-0000-0007-0000-000000000004;
